Charge_Energy(Wh),Discharge_Energy(Wh),date
"0,155634582132374",0,2022-01-01 23:15:00
"0,156416555317191",0,2022-01-01 23:30:00
"0,157189639793672",0,2022-01-01 23:45:00
"0,157953312023932",0,2022-01-02 00:00:00
"0,158708144569859",0,2022-01-02 00:15:00
"0,159453588206037",0,2022-01-02 00:30:00
"0,160190369588978",0,2022-01-02 00:45:00
"0,160916778849988",0,2022-01-02 01:00:00
"0,161636036555871",0,2022-01-02 01:15:00
"0,162346559103801",0,2022-01-02 01:30:00
"0,163048931397826",0,2022-01-02 01:45:00
"0,163743068607035",0,2022-01-02 02:00:00
"0,164429630121075",0,2022-01-02 02:15:00
"0,165108120325838",0,2022-01-02 02:30:00
"0,165779217676228",0,2022-01-02 02:45:00
"0,166442393708365",0,2022-01-02 03:00:00
"0,167098072023483",0,2022-01-02 03:15:00
"0,167744441468387",0,2022-01-02 03:30:00
"0,168384872802093",0,2022-01-02 03:45:00
"0,169018148803688",0,2022-01-02 04:00:00
"0,169644355373095",0,2022-01-02 04:15:00
"0,170264033547157",0,2022-01-02 04:30:00
"0,170876809328226",0,2022-01-02 04:45:00
"0,171482315869157",0,2022-01-02 05:00:00
"0,172081004003535",0,2022-01-02 05:15:00
"0,172672967070901",0,2022-01-02 05:30:00
"0,173258669651817",0,2022-01-02 05:45:00
"0,17383720379593",0,2022-01-02 06:00:00
"0,174410122115093",0,2022-01-02 06:15:00
"0,174976696220645",0,2022-01-02 06:30:00
"0,175537189214074",0,2022-01-02 06:45:00
"0,176091477479455",0,2022-01-02 07:00:00
"0,17663948003906",0,2022-01-02 07:15:00
"0,177181426917534",0,2022-01-02 07:30:00
"0,177717500670158",0,2022-01-02 07:45:00
"0,178247318703869",0,2022-01-02 08:00:00
"0,178771554395254",0,2022-01-02 08:15:00
"0,179288963064736",0,2022-01-02 08:30:00
"0,179800576638557",0,2022-01-02 08:45:00
"0,180307383695675",0,2022-01-02 09:00:00
"0,180809350811985",0,2022-01-02 09:15:00
"0,181305771270321",0,2022-01-02 09:30:00
"0,181796673889917",0,2022-01-02 09:45:00
"0,182281973407014",0,2022-01-02 10:00:00
"0,182761540625143",0,2022-01-02 10:15:00
"0,183236039057454",0,2022-01-02 10:30:00
"0,183705500113935",0,2022-01-02 10:45:00
"0,184168587430377",0,2022-01-02 11:00:00
"0,184627059864814",0,2022-01-02 11:15:00
"0,185080561900781",0,2022-01-02 11:30:00
"0,185529070373419",0,2022-01-02 11:45:00
"0,185971696560214",0,2022-01-02 12:00:00
"0,186409705089252",0,2022-01-02 12:15:00
"0,186842235266681",0,2022-01-02 12:30:00
"0,187269585399811",0,2022-01-02 12:45:00
"0,1876914426449",0,2022-01-02 13:00:00
"0,188108348235382",0,2022-01-02 13:15:00
"0,18851911064",0,2022-01-02 13:30:00
"0,188925373203084",0,2022-01-02 13:45:00
"0,189326285857121",0,2022-01-02 14:00:00
"0,189722891160721",0,2022-01-02 14:15:00
"0,190113911004606",0,2022-01-02 14:30:00
"0,190500221174039",0,2022-01-02 14:45:00
"0,190881558138023",0,2022-01-02 15:00:00
"0,191258103634415",0,2022-01-02 15:15:00
"0,191630710921295",0,2022-01-02 15:30:00
"0,191999515018602",0,2022-01-02 15:45:00
"0,192363757560592",0,2022-01-02 16:00:00
"0,192722711783284",0,2022-01-02 16:15:00
"0,19307777168951",0,2022-01-02 16:30:00
"0,193428401809345",0,2022-01-02 16:45:00
"0,19377442737684",0,2022-01-02 17:00:00
"0,194117425698567",0,2022-01-02 17:15:00
"0,194456104008916",0,2022-01-02 17:30:00
"0,194791207796994",0,2022-01-02 17:45:00
"0,195123078295967",0,2022-01-02 18:00:00
"0,195450805796929",0,2022-01-02 18:15:00
"0,195774770470859",0,2022-01-02 18:30:00
"0,196096036038621",0,2022-01-02 18:45:00
"0,196413318366877",0,2022-01-02 19:00:00
"0,196727003873841",0,2022-01-02 19:15:00
"0,197036977757138",0,2022-01-02 19:30:00
"0,197343801450871",0,2022-01-02 19:45:00
"0,197647706542133",0,2022-01-02 20:00:00
"0,197948558785658",0,2022-01-02 20:15:00
"0,198246244758447",0,2022-01-02 20:30:00
"0,198540391290424",0,2022-01-02 20:45:00
"0,198831441832367",0,2022-01-02 21:00:00
"0,199120114892036",0,2022-01-02 21:15:00
"0,199405939978692",0,2022-01-02 21:30:00
"0,199688799272704",0,2022-01-02 21:45:00
"0,199968789523924",0,2022-01-02 22:00:00
"0,200245943983477",0,2022-01-02 22:15:00
"0,20052056416401",0,2022-01-02 22:30:00
"0,200792500430061",0,2022-01-02 22:45:00
"0,201061796977316",0,2022-01-02 23:00:00
"0,201329459340683",0,2022-01-02 23:15:00
"0,201593706002421",0,2022-01-02 23:30:00
"0,201855563100277",0,2022-01-02 23:45:00
"0,202114633913955",0,2022-01-03 00:00:00
"0,202371670361802",0,2022-01-03 00:15:00
"0,20262626329488",0,2022-01-03 00:30:00
"0,20287874219884",0,2022-01-03 00:45:00
"0,203128696862895",0,2022-01-03 01:00:00
"0,20337640345208",0,2022-01-03 01:15:00
"0,203621367008725",0,2022-01-03 01:30:00
"0,203863934531239",0,2022-01-03 01:45:00
"0,204103905745955",0,2022-01-03 02:00:00
"0,204342768998112",0,2022-01-03 02:15:00
"0,204436345955484",0,2022-01-03 02:30:00
"0,204436345955484",0,2022-01-03 02:45:00
"0,204436345955484",0,2022-01-03 03:00:00
"0,204436345955484",0,2022-01-03 03:15:00
"0,204436345955484",0,2022-01-03 03:30:00
"0,204436345955484",0,2022-01-03 03:45:00
"0,204436345955484",0,2022-01-03 04:00:00
"0,204436345955484","0,011315417242152",2022-01-03 04:15:00
"0,204436345955484","0,022599621115643",2022-01-03 04:30:00
"0,204436345955484","0,033862996676775",2022-01-03 04:45:00
"0,204436345955484","0,045109269291135",2022-01-03 05:00:00
"0,204436345955484","0,056341019995373",2022-01-03 05:15:00
"0,204436345955484","0,067560122388441",2022-01-03 05:30:00
"0,204436345955484","0,078767774455942",2022-01-03 05:45:00
"0,204436345955484","0,089965195525255",2022-01-03 06:00:00
"0,204436345955484","0,101152961632246",2022-01-03 06:15:00
"0,204436345955484","0,112332044448919",2022-01-03 06:30:00
"0,204436345955484","0,123485801698392",2022-01-03 06:45:00
"0,204436345955484","0,134648655500843",2022-01-03 07:00:00
"0,204436345955484","0,145804324074229",2022-01-03 07:15:00
"0,204436345955484","0,156952726944325",2022-01-03 07:30:00
"0,204436345955484","0,168094289122134",2022-01-03 07:45:00
"0,204436345955484","0,179228972878894",2022-01-03 08:00:00
"0,204436345955484","0,190357237948127",2022-01-03 08:15:00
"0,204436345955484","0,20147914953531",2022-01-03 08:30:00
"0,204436345955484","0,212594815460744",2022-01-03 08:45:00
"0,204436345955484","0,223704572087278",2022-01-03 09:00:00
"0,204436345955484","0,234791020304896",2022-01-03 09:15:00
"0,204436345955484","0,245906186370447",2022-01-03 09:30:00
"0,204436345955484","0,256998448058934",2022-01-03 09:45:00
"0,204436345955484","0,268085078809632",2022-01-03 10:00:00
"0,204436345955484","0,279166121643825",2022-01-03 10:15:00
"0,204436345955484","0,290241360388531",2022-01-03 10:30:00
"0,204436345955484","0,301311216314988",2022-01-03 10:45:00
"0,204436345955484","0,312375988166784",2022-01-03 11:00:00
"0,204436345955484","0,323435219017025",2022-01-03 11:15:00
"0,204436345955484","0,334489315231659",2022-01-03 11:30:00
"0,204436345955484","0,345538234889619",2022-01-03 11:45:00
"0,204436345955484","0,356582166455013",2022-01-03 12:00:00
"0,204436345955484","0,367620735255645",2022-01-03 12:15:00
"0,204436345955484","0,378654161574625",2022-01-03 12:30:00
"0,204436345955484","0,389682781782699",2022-01-03 12:45:00
"0,204436345955484","0,400706299382576",2022-01-03 13:00:00
"0,204436345955484","0,411724739433561",2022-01-03 13:15:00
"0,204436345955484","0,422738405835379",2022-01-03 13:30:00
"0,204436345955484","0,433747354129639",2022-01-03 13:45:00
"0,204436345955484","0,444751247584856",2022-01-03 14:00:00
"0,204436345955484","0,455750313161936",2022-01-03 14:15:00
"0,204436345955484","0,466727595680002",2022-01-03 14:30:00
"0,204436345955484","0,477734076320141",2022-01-03 14:45:00
"0,204436345955484","0,488701742869496",2022-01-03 15:00:00
"0,204436345955484","0,499698950160421",2022-01-03 15:15:00
"0,204436345955484","0,510674058193857",2022-01-03 15:30:00
"0,204436345955484","0,521644623939597",2022-01-03 15:45:00
"0,204436345955484","0,53245669959274",2022-01-03 16:00:00
"0,204436345955484","0,54357186348495",2022-01-03 16:15:00
"0,204436345955484","0,55452852333248",2022-01-03 16:30:00
"0,204436345955484","0,565480542121723",2022-01-03 16:45:00
"0,204436345955484","0,576427855046288",2022-01-03 17:00:00
"0,204436345955484","0,587370493351129",2022-01-03 17:15:00
"0,204436345955484","0,598308625872242",2022-01-03 17:30:00
"0,204436345955484","0,609225331756293",2022-01-03 17:45:00
"0,204436345955484","0,620154291677224",2022-01-03 18:00:00
"0,204436345955484","0,631078750160284",2022-01-03 18:15:00
"0,204436345955484","0,641998567085353",2022-01-03 18:30:00
"0,204436345955484","0,652913675939869",2022-01-03 18:45:00
"0,204436345955484","0,663824548972761",2022-01-03 19:00:00
"0,204436345955484","0,674730458825434",2022-01-03 19:15:00
"0,204436345955484","0,685631944022159",2022-01-03 19:30:00
"0,204436345955484","0,696528988721433",2022-01-03 19:45:00
"0,204436345955484","0,707421600729545",2022-01-03 20:00:00
"0,204436345955484","0,718292868659531",2022-01-03 20:15:00
"0,204436345955484","0,729176512394126",2022-01-03 20:30:00
"0,204436345955484","0,740055637003442",2022-01-03 20:45:00
"0,204436345955484","0,750930348745806",2022-01-03 21:00:00
"0,204436345955484","0,761325953833764",2022-01-03 21:15:00
"0,204436345955484","0,772666466340192",2022-01-03 21:30:00
"0,204436345955484","0,783527795251347",2022-01-03 21:45:00
"0,204436345955484","0,794384575722856",2022-01-03 22:00:00
"0,204436345955484","0,805236839610674",2022-01-03 22:15:00
"0,204436345955484","0,816067794635449",2022-01-03 22:30:00
"0,204436345955484","0,826911318130772",2022-01-03 22:45:00
"0,204436345955484","0,837750302806415",2022-01-03 23:00:00
"0,204436345955484","0,848584882753885",2022-01-03 23:15:00
"0,204436345955484","0,859415161185086",2022-01-03 23:30:00
"0,204436345955484","0,870240838424011",2022-01-03 23:45:00
"0,204436345955484","0,881062058259811",2022-01-04 00:00:00
"0,204436345955484","0,891878750398316",2022-01-04 00:15:00
"0,204436345955484","0,902691529163885",2022-01-04 00:30:00
"0,204436345955484","0,913499362047463",2022-01-04 00:45:00
"0,204436345955484","0,924302741438188",2022-01-04 01:00:00
"0,204436345955484","0,935085052048089",2022-01-04 01:15:00
"0,204436345955484","0,945879753883194",2022-01-04 01:30:00
"0,204436345955484","0,95666987606842",2022-01-04 01:45:00
"0,204436345955484","0,967455495281973",2022-01-04 02:00:00
"0,204436345955484","0,978236895733531",2022-01-04 02:15:00
"0,204436345955484","0,989013809732964",2022-01-04 02:30:00
"0,204436345955484","0,999517465836968",2022-01-04 02:45:00
"0,204436345955484","1,01053757488001",2022-01-04 03:00:00
"0,204436345955484","1,02130109020776",2022-01-04 03:15:00
"0,204436345955484","1,03206008282656",2022-01-04 03:30:00
"0,204436345955484","1,04281494076676",2022-01-04 03:45:00
"0,204436345955484","1,05356507311252",2022-01-04 04:00:00
"0,204436345955484","1,06431083965033",2022-01-04 04:15:00
"0,204436345955484","1,07505219504611",2022-01-04 04:30:00
"0,204436345955484","1,08578916439384",2022-01-04 04:45:00
"0,204436345955484","1,09652160530064",2022-01-04 05:00:00
"0,204436345955484","1,10723309898886",2022-01-04 05:15:00
"0,204436345955484","1,11795695885376",2022-01-04 05:30:00
"0,204436345955484","1,12844197210603",2022-01-04 05:45:00
"0,204436345955484","1,13939058212331",2022-01-04 06:00:00
"0,204436345955484","1,15010120491762",2022-01-04 06:15:00
"0,204436345955484","1,16080715624974",2022-01-04 06:30:00
"0,204436345955484","1,17150857307237",2022-01-04 06:45:00
"0,204436345955484","1,18220573432964",2022-01-04 07:00:00
"0,204436345955484","1,19289851659077",2022-01-04 07:15:00
"0,204436345955484","1,20358689686138",2022-01-04 07:30:00
"0,204436345955484","1,21427074746416",2022-01-04 07:45:00
"0,204436345955484","1,2249501223137",2022-01-04 08:00:00
"0,204436345955484","1,2356251067574",2022-01-04 08:15:00
"0,204436345955484","1,24629560434801",2022-01-04 08:30:00
"0,204436345955484","1,25696187685541",2022-01-04 08:45:00
"0,204436345955484","1,26762367722366",2022-01-04 09:00:00
"0,204436345955484","1,27828103295821",2022-01-04 09:15:00
"0,204436345955484","1,28893401268383",2022-01-04 09:30:00
"0,204436345955484","1,29958266878334",2022-01-04 09:45:00
"0,204436345955484","1,31022678273064",2022-01-04 10:00:00
"0,204436345955484","1,32086664330713",2022-01-04 10:15:00
"0,204436345955484","1,33150198358478",2022-01-04 10:30:00
"0,204436345955484","1,34213285328054",2022-01-04 10:45:00
"0,204436345955484","1,35275933702972",2022-01-04 11:00:00
"0,204436345955484","1,36338143477286",2022-01-04 11:15:00
"0,204436345955484","1,37399918689301",2022-01-04 11:30:00
"0,204436345955484","1,38461213210046",2022-01-04 11:45:00
"0,204436345955484","1,39522076125151",2022-01-04 12:00:00
"0,204436345955484","1,40582500005685",2022-01-04 12:15:00
"0,204436345955484","1,4154824314557",2022-01-04 12:30:00
"0,204436345955484","1,4154824314557",2022-01-04 12:45:00
"0,204436345955484","1,4154824314557",2022-01-04 13:00:00
"0,204436345955484","1,4154824314557",2022-01-04 13:15:00
"0,204436345955484","1,4154824314557",2022-01-04 13:30:00
"0,204436345955484","1,4154824314557",2022-01-04 13:45:00
"0,204436345955484","1,4154824314557",2022-01-04 14:00:00
"0,204436345955484","1,4154824314557",2022-01-04 14:15:00
"0,204436345955484","1,4154824314557",2022-01-04 14:30:00
"0,204436345955484","1,4154824314557",2022-01-04 14:45:00
"0,204436345955484","1,4154824314557",2022-01-04 15:00:00
"0,204436345955484","1,4154824314557",2022-01-04 15:15:00
"0,204436345955484","1,4154824314557",2022-01-04 15:30:00
"0,204436345955484","1,4154824314557",2022-01-04 15:45:00
"0,204436345955484","1,4154824314557",2022-01-04 16:00:00
"0,204436345955484","1,4154824314557",2022-01-04 16:15:00
"0,204436345955484","1,4154824314557",2022-01-04 16:30:00
"0,204436345955484","1,4154824314557",2022-01-04 16:45:00
"0,204436345955484","1,4154824314557",2022-01-04 17:00:00
"0,204436345955484","1,4154824314557",2022-01-04 17:15:00
"0,204436345955484","1,4154824314557",2022-01-04 17:30:00
"0,204436345955484","1,4154824314557",2022-01-04 17:45:00
"0,204436345955484","1,4154824314557",2022-01-04 18:00:00
"0,204436345955484","1,4154824314557",2022-01-04 18:15:00
"0,204436345955484","1,4154824314557",2022-01-04 18:30:00
"0,204436345955484","1,4154824314557",2022-01-04 18:45:00
"0,204436345955484","1,4154824314557",2022-01-04 19:00:00
"0,204436345955484","1,4154824314557",2022-01-04 19:15:00
"0,204436345955484","1,4154824314557",2022-01-04 19:30:00
"0,204436345955484","1,4154824314557",2022-01-04 19:45:00
"0,204436345955484","1,4154824314557",2022-01-04 20:00:00
"0,204436345955484","1,4154824314557",2022-01-04 20:15:00
"0,204436345955484","1,4154824314557",2022-01-04 20:30:00
"0,204436345955484","1,4154824314557",2022-01-04 20:45:00
"0,204436345955484","1,4154824314557",2022-01-04 21:00:00
"0,204436345955484","1,4154824314557",2022-01-04 21:15:00
"0,204436345955484","1,4154824314557",2022-01-04 21:30:00
"0,204436345955484","1,4154824314557",2022-01-04 21:45:00
"0,204436345955484","1,4154824314557",2022-01-04 22:00:00
"0,204436345955484","1,4154824314557",2022-01-04 22:15:00
"0,204436345955484","1,4154824314557",2022-01-04 22:30:00
"0,204436345955484","1,4154824314557",2022-01-04 22:45:00
"0,204436345955484","1,4154824314557",2022-01-04 23:00:00
"0,204436345955484","1,4154824314557",2022-01-04 23:15:00
"0,204436345955484","1,4154824314557",2022-01-04 23:30:00
"0,204436345955484","1,4154824314557",2022-01-04 23:45:00
"0,204436345955484","1,4154824314557",2022-01-05 00:00:00
"0,204436345955484","1,4154824314557",2022-01-05 00:15:00
"0,204436345955484","1,4154824314557",2022-01-05 00:30:00
"0,204436345955484","1,4154824314557",2022-01-05 00:45:00
"0,204436345955484","1,4154824314557",2022-01-05 01:00:00
"0,204436345955484","1,4154824314557",2022-01-05 01:15:00
"0,204436345955484","1,4154824314557",2022-01-05 01:30:00
"0,204436345955484","1,4154824314557",2022-01-05 01:45:00
"0,204436345955484","1,4154824314557",2022-01-05 02:00:00
"0,204436345955484","1,4154824314557",2022-01-05 02:15:00
"0,204436345955484","1,4154824314557",2022-01-05 02:30:00
"0,204436345955484","1,4154824314557",2022-01-05 02:45:00
"0,204436345955484","1,4154824314557",2022-01-05 03:00:00
"0,204436345955484","1,4154824314557",2022-01-05 03:15:00
"0,204436345955484","1,4154824314557",2022-01-05 03:30:00
"0,204436345955484","1,4154824314557",2022-01-05 03:45:00
"0,204436345955484","1,4154824314557",2022-01-05 04:00:00
"0,204436345955484","1,4154824314557",2022-01-05 04:15:00
"0,204436345955484","1,4154824314557",2022-01-05 04:30:00
"0,204436345955484","1,4154824314557",2022-01-05 04:45:00
"0,204436345955484","1,4154824314557",2022-01-05 05:00:00
"0,204436345955484","1,4154824314557",2022-01-05 05:15:00
"0,204436345955484","1,4154824314557",2022-01-05 05:30:00
"0,204436345955484","1,4154824314557",2022-01-05 05:45:00
"0,204436345955484","1,4154824314557",2022-01-05 06:00:00
"0,204436345955484","1,4154824314557",2022-01-05 06:15:00
"0,204436345955484","1,4154824314557",2022-01-05 06:30:00
"0,204436345955484","1,4154824314557",2022-01-05 06:45:00
"0,204436345955484","1,4154824314557",2022-01-05 07:00:00
"0,204436345955484","1,4154824314557",2022-01-05 07:15:00
"0,204436345955484","1,4154824314557",2022-01-05 07:30:00
"0,204436345955484","1,4154824314557",2022-01-05 07:45:00
"0,204436345955484","1,4154824314557",2022-01-05 08:00:00
"0,204436345955484","1,4154824314557",2022-01-05 08:15:00
"0,204436345955484","1,4154824314557",2022-01-05 08:30:00
"0,204436345955484","1,4154824314557",2022-01-05 08:45:00
"0,204436345955484","1,4154824314557",2022-01-05 09:00:00
"0,204436345955484","1,4154824314557",2022-01-05 09:15:00
"0,204436345955484","1,4154824314557",2022-01-05 09:30:00
"0,204436345955484","1,4154824314557",2022-01-05 09:45:00
"0,204436345955484","1,4154824314557",2022-01-05 10:00:00
"0,204436345955484","1,4154824314557",2022-01-05 10:15:00
"0,204436345955484","1,4154824314557",2022-01-05 10:30:00
"0,204436345955484","1,4154824314557",2022-01-05 10:45:00
"0,204436345955484","1,4154824314557",2022-01-05 11:00:00
"0,204436345955484","1,4154824314557",2022-01-05 11:15:00
"0,204436345955484","1,4154824314557",2022-01-05 11:30:00
"0,204436345955484","1,4154824314557",2022-01-05 11:45:00
"0,204436345955484","1,4154824314557",2022-01-05 12:00:00
"0,204436345955484","1,4154824314557",2022-01-05 12:15:00
"0,204436345955484","1,4154824314557",2022-01-05 12:30:00
"0,204436345955484","1,4154824314557",2022-01-05 12:45:00
"0,204436345955484","1,4154824314557",2022-01-05 13:00:00
"0,204436345955484","1,4154824314557",2022-01-05 13:15:00
"0,204436345955484","1,4154824314557",2022-01-05 13:30:00
"0,204436345955484","1,4154824314557",2022-01-05 13:45:00
"0,204436345955484","1,4154824314557",2022-01-05 14:00:00
"0,204436345955484","1,4154824314557",2022-01-05 14:15:00
"0,204436345955484","1,4154824314557",2022-01-05 14:30:00
"0,204436345955484","1,4154824314557",2022-01-05 14:45:00
"0,204436345955484","1,4154824314557",2022-01-05 15:00:00
"0,204436345955484","1,4154824314557",2022-01-05 15:15:00
"0,204436345955484","1,4154824314557",2022-01-05 15:30:00
"0,204436345955484","1,4154824314557",2022-01-05 15:45:00
"0,204436345955484","1,4154824314557",2022-01-05 16:00:00
"0,204436345955484","1,4154824314557",2022-01-05 16:15:00
"0,204436345955484","1,4154824314557",2022-01-05 16:30:00
"0,204436345955484","1,4154824314557",2022-01-05 16:45:00
"0,204436345955484","1,4154824314557",2022-01-05 17:00:00
"0,204436345955484","1,4154824314557",2022-01-05 17:15:00
"0,204436345955484","1,4154824314557",2022-01-05 17:30:00
"0,204436345955484","1,4154824314557",2022-01-05 17:45:00
"0,204436345955484","1,4154824314557",2022-01-05 18:00:00
"0,204436345955484","1,4154824314557",2022-01-05 18:15:00
"0,204436345955484","1,4154824314557",2022-01-05 18:30:00
"0,204436345955484","1,4154824314557",2022-01-05 18:45:00
"0,204436345955484","1,4154824314557",2022-01-05 19:00:00
"0,204436345955484","1,4154824314557",2022-01-05 19:15:00
"0,204436345955484","1,4154824314557",2022-01-05 19:30:00
"0,204436345955484","1,4154824314557",2022-01-05 19:45:00
"0,204436345955484","1,4154824314557",2022-01-05 20:00:00
"0,204436345955484","1,4154824314557",2022-01-05 20:15:00
"0,204436345955484","1,4154824314557",2022-01-05 20:30:00
"0,204436345955484","1,4154824314557",2022-01-05 20:45:00
"0,204436345955484","1,4154824314557",2022-01-05 21:00:00
"0,204436345955484","1,4154824314557",2022-01-05 21:15:00
"0,204436345955484","1,4154824314557",2022-01-05 21:30:00
"0,204436345955484","1,4154824314557",2022-01-05 21:45:00
"0,204436345955484","1,4154824314557",2022-01-05 22:00:00
"0,204436345955484","1,4154824314557",2022-01-05 22:15:00
"0,204436345955484","1,4154824314557",2022-01-05 22:30:00
"0,204436345955484","1,4154824314557",2022-01-05 22:45:00
"0,204436345955484","1,4154824314557",2022-01-05 23:00:00
"0,204436345955484","1,4154824314557",2022-01-05 23:15:00
"0,204436345955484","1,4154824314557",2022-01-05 23:30:00
"0,204436345955484","1,4154824314557",2022-01-05 23:45:00
"0,204436345955484","1,4154824314557",2022-01-06 00:00:00
"0,204436345955484","1,4154824314557",2022-01-06 00:15:00
"0,204436345955484","1,4154824314557",2022-01-06 00:30:00
"0,204436345955484","1,4154824314557",2022-01-06 00:45:00
"0,204436345955484","1,4154824314557",2022-01-06 01:00:00
"0,204436345955484","1,4154824314557",2022-01-06 01:15:00
"0,204436345955484","1,4154824314557",2022-01-06 01:30:00
"0,204436345955484","1,4154824314557",2022-01-06 01:45:00
"0,204436345955484","1,4154824314557",2022-01-06 02:00:00
"0,204436345955484","1,4154824314557",2022-01-06 02:15:00
"0,204436345955484","1,4154824314557",2022-01-06 02:30:00
"0,204436345955484","1,4154824314557",2022-01-06 02:45:00
"0,204436345955484","1,4154824314557",2022-01-06 03:00:00
"0,204436345955484","1,4154824314557",2022-01-06 03:15:00
"0,204436345955484","1,4154824314557",2022-01-06 03:30:00
"0,204436345955484","1,4154824314557",2022-01-06 03:45:00
"0,204436345955484","1,4154824314557",2022-01-06 04:00:00
"0,204436345955484","1,4154824314557",2022-01-06 04:15:00
"0,204436345955484","1,4154824314557",2022-01-06 04:30:00
"0,204436345955484","1,4154824314557",2022-01-06 04:45:00
"0,204436345955484","1,4154824314557",2022-01-06 05:00:00
"0,204436345955484","1,4154824314557",2022-01-06 05:15:00
"0,204436345955484","1,4154824314557",2022-01-06 05:30:00
"0,204436345955484","1,4154824314557",2022-01-06 05:45:00
"0,204436345955484","1,4154824314557",2022-01-06 06:00:00
"0,204436345955484","1,4154824314557",2022-01-06 06:15:00
